hour,month,weekday,agency_num,borough_num,processing_time_bucket
4,1,6,0,1,0
4,1,6,0,1,0
4,1,6,0,2,0
4,1,6,1,1,1
4,1,6,1,1,1
4,1,6,0,1,0
4,1,6,1,3,1
4,1,6,0,1,0
4,1,6,0,1,0
4,1,6,1,1,1
4,1,6,0,1,0
4,1,6,1,5,1
4,1,6,7,1,1
4,1,6,1,1,1
4,1,6,0,2,0
4,1,6,0,5,0
4,1,6,0,1,0
4,1,6,0,2,0
4,1,6,0,3,0
4,1,6,1,5,1
4,1,6,1,5,0
4,1,6,1,2,1
4,1,6,1,2,1
4,1,6,1,2,1
4,1,6,1,2,1
4,1,6,1,2,1
4,1,6,0,5,0
5,1,6,0,1,0
5,1,6,1,2,1
5,1,6,0,1,0
5,1,6,4,4,0
5,1,6,1,5,1
5,1,6,0,3,0
5,1,6,6,3,1
5,1,6,0,3,0
5,1,6,0,1,0
5,1,6,1,2,1
5,1,6,1,2,1
5,1,6,1,2,1
5,1,6,1,2,1
5,1,6,1,2,1
5,1,6,0,2,0
5,1,6,1,1,1
5,1,6,0,1,0
5,1,6,0,3,0
5,1,6,0,3,0
5,1,6,3,3,1
5,1,6,0,2,0
5,1,6,1,2,1
5,1,6,0,5,0
5,1,6,1,5,1
5,1,6,0,5,0
5,1,6,1,3,1
5,1,6,0,3,0
5,1,6,1,5,1
5,1,6,1,1,1
5,1,6,0,3,0
5,1,6,1,5,1
5,1,6,0,5,0
5,1,6,0,5,0
5,1,6,0,3,0
5,1,6,1,5,1
5,1,6,1,5,1
5,1,6,1,5,1
5,1,6,1,1,1
5,1,6,0,3,0
5,1,6,1,2,1
5,1,6,0,2,0
5,1,6,1,5,1
5,1,6,5,5,0
5,1,6,1,3,1
5,1,6,0,2,0
5,1,6,0,3,0
6,1,6,0,3,0
6,1,6,1,5,1
6,1,6,1,2,1
6,1,6,1,1,1
6,1,6,1,1,1
6,1,6,1,5,1
6,1,6,1,1,0
6,1,6,1,2,1
6,1,6,1,2,1
6,1,6,0,3,0
6,1,6,0,3,0
6,1,6,5,1,1
6,1,6,0,2,0
6,1,6,0,2,0
6,1,6,0,2,0
6,1,6,1,3,1
6,1,6,11,1,1
6,1,6,7,1,1
6,1,6,11,1,1
6,1,6,0,3,0
6,1,6,0,1,0
6,1,6,0,2,0
6,1,6,0,5,0
6,1,6,4,3,1
6,1,6,3,1,1
6,1,6,1,5,1
6,1,6,0,5,0
6,1,6,1,5,1
6,1,6,4,2,1
6,1,6,1,3,1
6,1,6,0,2,0
6,1,6,4,3,0
6,1,6,1,5,1
6,1,6,1,1,1
6,1,6,0,3,0
6,1,6,0,3,0
6,1,6,5,2,1
6,1,6,0,2,0
6,1,6,0,4,0
6,1,6,0,3,0
6,1,6,0,5,0
6,1,6,1,5,1
6,1,6,1,2,1
6,1,6,1,2,1
6,1,6,7,2,1
6,1,6,1,5,1
6,1,6,1,5,1
6,1,6,1,1,1
6,1,6,0,2,0
6,1,6,1,5,1
6,1,6,0,3,0
6,1,6,1,5,1
6,1,6,0,1,0
7,1,6,1,5,1
7,1,6,1,1,1
7,1,6,1,3,1
7,1,6,1,5,1
7,1,6,0,2,0
7,1,6,3,2,0
7,1,6,0,2,0
7,1,6,0,2,0
7,1,6,0,2,0
7,1,6,1,2,1
7,1,6,3,5,0
7,1,6,4,2,0
7,1,6,1,2,1
7,1,6,0,3,0
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,5,3,1
7,1,6,0,5,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,1,1
7,1,6,1,2,1
7,1,6,6,3,1
7,1,6,1,1,1
7,1,6,1,5,0
7,1,6,0,2,0
7,1,6,1,5,1
7,1,6,1,3,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,3,3,0
7,1,6,1,3,1
7,1,6,0,2,0
7,1,6,1,5,1
7,1,6,1,1,1
7,1,6,0,4,0
7,1,6,5,1,1
7,1,6,1,5,1
7,1,6,1,2,1
7,1,6,4,4,1
7,1,6,1,3,1
7,1,6,7,3,1
7,1,6,0,1,0
7,1,6,1,5,1
7,1,6,1,5,1
7,1,6,0,2,0
7,1,6,0,2,0
7,1,6,4,5,0
7,1,6,1,2,1
7,1,6,1,5,1
7,1,6,1,1,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,5,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,0,3,0
7,1,6,5,3,1
7,1,6,5,3,0
7,1,6,1,1,1
7,1,6,5,3,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,1,2,1
7,1,6,2,2,1
7,1,6,1,5,1
7,1,6,5,2,0
7,1,6,5,4,1
7,1,6,0,3,0
7,1,6,1,1,1
7,1,6,1,1,1
7,1,6,1,5,1
7,1,6,0,4,0
7,1,6,0,4,0
7,1,6,0,5,0
7,1,6,1,5,0
7,1,6,1,5,1
8,1,6,3,1,0
8,1,6,4,3,1
8,1,6,5,1,1
8,1,6,0,5,0
8,1,6,0,3,0
8,1,6,1,5,1
8,1,6,0,2,0
8,1,6,1,1,1
8,1,6,4,2,1
8,1,6,4,1,1
8,1,6,1,5,1
8,1,6,5,1,1
8,1,6,0,3,0
8,1,6,0,4,0
8,1,6,0,3,0
8,1,6,1,5,0
8,1,6,3,2,1
8,1,6,1,5,1
8,1,6,1,3,1
8,1,6,4,2,1
8,1,6,1,3,1
8,1,6,1,1,1
8,1,6,0,3,0
8,1,6,1,5,1
8,1,6,7,3,1
8,1,6,4,5,1
8,1,6,1,5,1
8,1,6,0,2,0
8,1,6,5,3,1
8,1,6,1,1,1
8,1,6,0,4,0
8,1,6,2,1,1
8,1,6,0,2,0
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,0,3,0
8,1,6,3,2,1
8,1,6,4,2,1
8,1,6,3,2,1
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,5,3,0
8,1,6,1,1,1
8,1,6,1,5,1
8,1,6,0,1,0
8,1,6,1,1,1
8,1,6,2,1,1
8,1,6,1,3,1
8,1,6,1,2,1
8,1,6,2,1,1
8,1,6,1,2,1
8,1,6,6,1,1
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,1,3,1
8,1,6,7,1,0
8,1,6,0,2,0
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,3,5,0
8,1,6,1,5,1
8,1,6,1,2,1
8,1,6,5,1,1
8,1,6,4,2,1
8,1,6,1,3,1
8,1,6,1,1,1
8,1,6,0,5,0
8,1,6,6,2,0
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,1,4,1
8,1,6,4,3,1
8,1,6,5,1,1
8,1,6,0,3,0
8,1,6,1,3,1
8,1,6,1,2,1
8,1,6,0,5,0
8,1,6,1,2,1
8,1,6,1,1,1
8,1,6,0,2,0
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,1,2,1
8,1,6,1,5,1
8,1,6,0,3,0
8,1,6,5,2,0
8,1,6,0,3,0
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,0,3,0
8,1,6,5,2,1
8,1,6,5,5,0
8,1,6,6,2,1
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,1,1,1
8,1,6,0,2,0
8,1,6,0,1,0
8,1,6,6,2,1
8,1,6,0,1,0
8,1,6,1,1,1
8,1,6,3,2,1
8,1,6,0,1,0
8,1,6,0,1,0
8,1,6,0,5,0
8,1,6,5,5,1
8,1,6,3,2,1
8,1,6,1,1,1
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,3,1,0
8,1,6,3,1,0
8,1,6,0,4,0
8,1,6,1,2,1
8,1,6,1,5,1
8,1,6,1,4,1
8,1,6,1,4,1
8,1,6,1,4,1
8,1,6,1,4,1
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,0,5,0
8,1,6,3,1,0
8,1,6,1,2,1
8,1,6,0,2,0
8,1,6,4,1,1
8,1,6,3,1,0
8,1,6,5,3,1
8,1,6,6,4,1
8,1,6,1,5,1
8,1,6,0,5,0
8,1,6,3,1,0
8,1,6,5,5,0
8,1,6,1,1,1
8,1,6,1,1,1
8,1,6,3,1,1
8,1,6,0,2,0
8,1,6,5,3,1
8,1,6,3,1,0
8,1,6,1,5,1
8,1,6,0,4,0
8,1,6,1,5,1
8,1,6,3,1,0
8,1,6,3,1,0
8,1,6,4,2,1
8,1,6,1,5,1
8,1,6,1,3,1
8,1,6,1,2,1
8,1,6,1,5,1
8,1,6,3,1,0
8,1,6,3,1,0
8,1,6,1,2,1
8,1,6,0,3,0
8,1,6,0,5,1
8,1,6,5,3,1
8,1,6,1,1,1
8,1,6,0,2,0
8,1,6,0,2,0
8,1,6,0,2,0
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,1,5,1
8,1,6,3,1,0
8,1,6,1,2,1
8,1,6,1,5,1
8,1,6,1,3,1
8,1,6,0,2,0
8,1,6,5,3,1
8,1,6,1,1,1
8,1,6,1,5,1
8,1,6,5,2,1
8,1,6,1,5,1
8,1,6,1,3,1
8,1,6,0,2,0
8,1,6,1,2,1
8,1,6,1,2,1
8,1,6,1,3,1
9,1,6,3,1,0
9,1,6,0,1,0
9,1,6,1,3,1
9,1,6,0,2,0
9,1,6,0,4,0
9,1,6,1,5,1
9,1,6,3,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,0,5,0
9,1,6,0,3,0
9,1,6,6,1,1
9,1,6,1,5,1
9,1,6,0,3,0
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,0,1,0
9,1,6,0,2,0
9,1,6,1,5,1
9,1,6,0,2,0
9,1,6,0,2,0
9,1,6,1,2,1
9,1,6,0,2,0
9,1,6,0,5,0
9,1,6,0,2,0
9,1,6,0,3,0
9,1,6,0,5,1
9,1,6,1,3,1
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,4,5,1
9,1,6,0,2,0
9,1,6,4,1,0
9,1,6,0,5,0
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,5,1,0
9,1,6,0,5,0
9,1,6,1,2,1
9,1,6,0,4,0
9,1,6,1,5,1
9,1,6,1,3,1
9,1,6,0,4,0
9,1,6,1,2,1
9,1,6,0,3,0
9,1,6,3,3,1
9,1,6,1,5,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,0,3,0
9,1,6,3,4,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,0,1,0
9,1,6,0,3,0
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,0,3,0
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,5,3,1
9,1,6,0,3,0
9,1,6,0,2,0
9,1,6,5,2,1
9,1,6,5,3,1
9,1,6,1,3,1
9,1,6,1,1,1
9,1,6,3,2,1
9,1,6,4,5,0
9,1,6,3,5,0
9,1,6,1,3,1
9,1,6,5,4,1
9,1,6,4,3,1
9,1,6,5,3,1
9,1,6,0,3,0
9,1,6,0,2,0
9,1,6,1,2,1
9,1,6,1,3,1
9,1,6,1,3,1
9,1,6,4,3,1
9,1,6,5,3,0
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,4,2,1
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,1,1,1
9,1,6,0,3,0
9,1,6,0,3,0
9,1,6,1,3,1
9,1,6,5,3,1
9,1,6,4,3,1
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,0,5,0
9,1,6,1,1,1
9,1,6,1,2,1
9,1,6,0,3,0
9,1,6,0,5,0
9,1,6,0,3,0
9,1,6,1,3,1
9,1,6,0,5,0
9,1,6,1,4,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,4,5,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,0,5,0
9,1,6,4,3,1
9,1,6,5,4,1
9,1,6,0,3,0
9,1,6,1,1,1
9,1,6,1,2,1
9,1,6,5,1,1
9,1,6,0,3,0
9,1,6,1,3,1
9,1,6,1,1,1
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,1,3,1
9,1,6,1,3,1
9,1,6,0,3,0
9,1,6,1,3,1
9,1,6,1,3,1
9,1,6,1,3,1
9,1,6,1,3,1
9,1,6,3,3,1
9,1,6,12,1,1
9,1,6,0,3,0
9,1,6,0,5,0
9,1,6,0,5,0
9,1,6,5,1,1
9,1,6,3,5,1
9,1,6,1,5,1
9,1,6,1,2,1
9,1,6,3,1,0
9,1,6,2,1,1
9,1,6,1,1,1
9,1,6,0,2,0
9,1,6,0,2,0
9,1,6,5,5,0
9,1,6,5,3,1
9,1,6,0,3,0
9,1,6,3,1,1
9,1,6,5,3,0
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,2,1
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,0,5,0
9,1,6,1,5,1
9,1,6,1,2,0
9,1,6,1,4,1
9,1,6,1,1,1
9,1,6,3,1,1
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,1,2,1
9,1,6,3,1,0
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,1,1,1
9,1,6,1,5,1
9,1,6,1,5,1
9,1,6,1,5,0
9,1,6,0,1,0
9,1,6,1,5,1
9,1,6,7,1,1
9,1,6,0,2,0
9,1,6,1,2,1
9,1,6,1,5,1
9,1,6,3,4,1
9,1,6,0,2,0
9,1,6,1,5,1
9,1,6,3,2,1
9,1,6,1,5,1
9,1,6,0,2,0
9,1,6,3,5,1
9,1,6,1,5,1
9,1,6,1,5,1
10,1,6,1,3,1
10,1,6,2,3,1
10,1,6,1,1,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,3,1
10,1,6,1,3,1
10,1,6,1,2,1
10,1,6,11,2,1
10,1,6,3,5,0
10,1,6,1,3,1
10,1,6,0,5,0
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,3,1
10,1,6,0,2,0
10,1,6,5,2,0
10,1,6,0,1,0
10,1,6,1,2,1
10,1,6,1,1,1
10,1,6,0,5,0
10,1,6,0,3,0
10,1,6,4,1,1
10,1,6,0,5,0
10,1,6,0,2,0
10,1,6,0,2,0
10,1,6,5,5,1
10,1,6,3,1,1
10,1,6,1,3,1
10,1,6,1,1,1
10,1,6,6,2,1
10,1,6,1,5,1
10,1,6,1,3,1
10,1,6,0,4,0
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,0,3,0
10,1,6,5,5,0
10,1,6,1,2,1
10,1,6,1,3,1
10,1,6,0,3,0
10,1,6,1,5,1
10,1,6,4,5,1
10,1,6,1,3,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,1,3,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,6,3,0
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,0,5,0
10,1,6,4,1,1
10,1,6,6,1,1
10,1,6,1,1,1
10,1,6,3,1,0
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,3,1
10,1,6,0,4,0
10,1,6,3,1,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,1,2,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,4,4,0
10,1,6,5,3,0
10,1,6,0,2,0
10,1,6,1,3,1
10,1,6,6,5,0
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,1,3,1
10,1,6,0,3,0
10,1,6,1,2,1
10,1,6,0,2,0
10,1,6,1,1,1
10,1,6,0,3,0
10,1,6,1,1,0
10,1,6,11,3,1
10,1,6,5,5,1
10,1,6,5,1,1
10,1,6,0,2,0
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,1,1,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,3,3,1
10,1,6,1,2,1
10,1,6,6,5,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,5,3,1
10,1,6,1,5,1
10,1,6,0,5,1
10,1,6,3,5,1
10,1,6,0,3,0
10,1,6,3,1,1
10,1,6,1,1,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,1,0
10,1,6,4,2,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,4,4,1
10,1,6,3,3,1
10,1,6,1,3,1
10,1,6,1,2,1
10,1,6,3,3,1
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,3,3,1
10,1,6,3,3,1
10,1,6,1,3,1
10,1,6,0,5,0
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,3,1,1
10,1,6,1,3,1
10,1,6,3,3,1
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,1,1,1
10,1,6,0,1,0
10,1,6,5,4,0
10,1,6,1,5,1
10,1,6,0,3,0
10,1,6,4,3,0
10,1,6,0,1,0
10,1,6,6,1,1
10,1,6,1,2,1
10,1,6,1,3,1
10,1,6,1,5,1
10,1,6,6,2,0
10,1,6,13,2,1
10,1,6,3,3,1
10,1,6,0,5,0
10,1,6,5,4,1
10,1,6,3,3,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,7,1,1
10,1,6,1,5,1
10,1,6,1,3,1
10,1,6,3,3,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,12,1,1
10,1,6,1,3,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,3,3,1
10,1,6,1,4,1
10,1,6,1,1,1
10,1,6,0,1,0
10,1,6,3,1,1
10,1,6,0,2,0
10,1,6,0,3,0
10,1,6,0,1,0
10,1,6,4,3,1
10,1,6,1,3,1
10,1,6,1,3,1
10,1,6,3,3,1
10,1,6,5,3,0
10,1,6,6,2,1
10,1,6,0,1,0
10,1,6,1,2,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,0,2,0
10,1,6,5,5,0
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,1,2,1
10,1,6,5,4,0
10,1,6,3,1,1
10,1,6,1,2,1
10,1,6,5,4,0
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,1,2,1
10,1,6,0,3,0
10,1,6,1,5,1
10,1,6,0,5,0
10,1,6,0,2,0
10,1,6,6,2,1
10,1,6,2,4,1
10,1,6,3,1,1
10,1,6,7,5,1
10,1,6,3,1,1
10,1,6,1,3,1
10,1,6,1,2,1
10,1,6,1,1,1
10,1,6,5,5,1
10,1,6,0,1,0
10,1,6,1,5,1
10,1,6,1,1,1
10,1,6,0,3,0
10,1,6,1,1,1
10,1,6,1,5,1
10,1,6,1,5,1
10,1,6,3,3,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,1,1
10,1,6,1,2,1
10,1,6,1,5,1
10,1,6,1,2,1
10,1,6,0,5,0
10,1,6,5,1,0
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,3,3,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,0,3,0
11,1,6,4,1,0
11,1,6,1,2,1
11,1,6,1,1,1
11,1,6,1,5,1
11,1,6,1,3,1
11,1,6,1,5,1
11,1,6,3,2,1
11,1,6,1,1,1
11,1,6,6,1,1
11,1,6,1,1,1
11,1,6,0,2,0
11,1,6,0,5,0
11,1,6,6,3,1
11,1,6,1,1,1
11,1,6,3,2,0
11,1,6,0,2,0
11,1,6,1,1,1
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,0,5,1
11,1,6,0,5,0
11,1,6,3,4,1
11,1,6,1,5,0
11,1,6,5,3,0
11,1,6,6,2,1
11,1,6,1,3,1
11,1,6,1,1,1
11,1,6,1,1,0
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,4,4,1
11,1,6,3,3,1
11,1,6,0,2,0
11,1,6,0,5,0
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,3,3,1
11,1,6,3,2,1
11,1,6,4,5,0
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,0,2,0
11,1,6,0,2,0
11,1,6,1,5,1
11,1,6,1,5,1
11,1,6,0,5,0
11,1,6,2,5,1
11,1,6,0,5,0
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,3,3,1
11,1,6,6,4,1
11,1,6,1,3,1
11,1,6,0,2,0
11,1,6,4,5,1
11,1,6,0,1,0
11,1,6,1,5,1
11,1,6,1,1,1
11,1,6,0,3,0
11,1,6,1,2,1
11,1,6,1,1,1
11,1,6,4,5,1
11,1,6,6,3,1
11,1,6,1,1,0
11,1,6,1,1,1
11,1,6,5,1,0
11,1,6,0,5,0
11,1,6,1,2,1
11,1,6,1,1,1
11,1,6,0,3,0
11,1,6,4,5,1
11,1,6,5,5,0
11,1,6,0,1,0
11,1,6,0,2,0
11,1,6,4,5,1
11,1,6,2,1,1
11,1,6,4,2,0
11,1,6,6,3,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,4,2,0
11,1,6,5,1,1
11,1,6,0,1,0
11,1,6,0,2,0
11,1,6,0,2,0
11,1,6,1,3,1
11,1,6,5,2,1
11,1,6,1,1,1
11,1,6,1,5,0
11,1,6,3,4,1
11,1,6,11,1,0
11,1,6,3,3,1
11,1,6,0,3,0
11,1,6,3,2,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,0,5,0
11,1,6,5,4,1
11,1,6,3,1,1
11,1,6,3,2,1
11,1,6,0,3,0
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,2,2,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,0,2,0
11,1,6,0,2,0
11,1,6,0,1,0
11,1,6,1,2,1
11,1,6,0,2,0
11,1,6,3,1,1
11,1,6,1,1,1
11,1,6,0,3,0
11,1,6,5,4,1
11,1,6,1,2,1
11,1,6,5,3,0
11,1,6,1,5,1
11,1,6,0,1,0
11,1,6,14,5,1
11,1,6,0,3,0
11,1,6,5,2,0
11,1,6,1,2,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,1,1,1
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,1,3,1
11,1,6,1,1,1
11,1,6,1,3,1
11,1,6,1,3,1
11,1,6,0,5,0
11,1,6,1,5,1
11,1,6,0,2,0
11,1,6,0,2,0
11,1,6,1,3,1
11,1,6,1,1,1
11,1,6,5,2,0
11,1,6,0,3,0
11,1,6,1,3,1
11,1,6,1,2,1
11,1,6,0,2,0
11,1,6,0,2,0
11,1,6,1,5,1
11,1,6,1,5,1
11,1,6,1,5,1
11,1,6,1,1,1
11,1,6,5,3,1
11,1,6,0,3,0
11,1,6,1,5,1
11,1,6,5,5,1
11,1,6,5,3,0
11,1,6,3,4,1
11,1,6,4,3,0
11,1,6,6,5,0
11,1,6,0,3,0
11,1,6,3,2,1
11,1,6,1,5,1
11,1,6,1,2,1
11,1,6,1,1,1
11,1,6,3,2,1
11,1,6,0,5,0
11,1,6,5,1,0
11,1,6,5,3,0
11,1,6,4,1,1
11,1,6,1,1,1
11,1,6,1,5,1
11,1,6,0,2,0
11,1,6,0,1,0
11,1,6,3,1,1
11,1,6,5,3,0
11,1,6,3,4,1
11,1,6,1,5,1
11,1,6,1,1,1
11,1,6,0,2,0
11,1,6,1,2,1
11,1,6,1,5,1
11,1,6,0,2,0
11,1,6,3,2,1
11,1,6,3,3,1
11,1,6,5,3,0
11,1,6,6,3,0
11,1,6,1,5,1
11,1,6,0,3,0
11,1,6,5,1,0
11,1,6,0,1,0
11,1,6,3,5,1
11,1,6,1,3,1
11,1,6,4,3,0
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
11,1,6,1,2,1
12,1,6,1,1,1
12,1,6,1,1,1
12,1,6,5,4,0
12,1,6,1,2,1
12,1,6,1,5,1
12,1,6,3,4,1
12,1,6,2,1,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,2,1
12,1,6,0,1,0
12,1,6,5,1,0
12,1,6,3,3,1
12,1,6,3,3,1
12,1,6,1,3,1
12,1,6,3,4,0
12,1,6,0,4,0
12,1,6,1,2,0
12,1,6,1,2,0
12,1,6,1,2,0
12,1,6,1,2,0
12,1,6,3,2,1
12,1,6,0,1,0
12,1,6,0,5,0
12,1,6,6,2,1
12,1,6,0,1,0
12,1,6,1,3,1
12,1,6,5,5,0
12,1,6,0,3,0
12,1,6,1,1,1
12,1,6,11,4,1
12,1,6,1,1,1
12,1,6,1,4,1
12,1,6,5,2,0
12,1,6,1,2,1
12,1,6,1,1,1
12,1,6,1,5,1
12,1,6,1,1,1
12,1,6,0,2,0
12,1,6,0,3,0
12,1,6,0,2,0
12,1,6,0,2,0
12,1,6,1,3,1
12,1,6,1,3,1
12,1,6,1,3,1
12,1,6,1,3,1
12,1,6,1,3,1
12,1,6,0,4,0
12,1,6,5,2,1
12,1,6,0,3,0
12,1,6,3,3,1
12,1,6,1,5,1
12,1,6,1,1,1
12,1,6,1,1,1
12,1,6,1,2,1
12,1,6,0,2,0
12,1,6,0,1,0
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,2,1
12,1,6,1,2,1
12,1,6,1,2,1
12,1,6,1,2,1
12,1,6,1,2,1
12,1,6,1,5,1
12,1,6,1,1,1
12,1,6,1,1,1
12,1,6,0,3,0
12,1,6,3,2,1
12,1,6,0,2,0
12,1,6,1,4,1
12,1,6,3,2,0
12,1,6,1,5,1
12,1,6,0,2,0
12,1,6,0,2,0
12,1,6,1,2,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,5,1
12,1,6,1,2,1
12,1,6,0,2,0
12,1,6,0,2,0
12,1,6,0,2,0
